timestamp,running,eating,walking,standing,sitting,lying,anomaly_score,is_anomaly
0.0,0.013153116529186567,0.001202667267837872,0.001982756075449288,0.3315900166829427,0.010524029688288769,0.641547421614329,1.5277810574418922,False
1.0010000000000001,0.016490928828716278,0.0010577121283859015,0.0018164610373787582,0.32828567922115326,0.010985134751535952,0.6413640975952148,1.4111853802895789,False
2.0020000000000002,0.020875371992588043,0.0010376724181696772,0.0018348574638366699,0.3134856879711151,0.011076472233980894,0.6516899585723877,1.4727433926991988,False
3.003,0.030103637650609017,0.0010721933096647263,0.0020023415563628078,0.30646754503250123,0.010779897402971982,0.6495743989944458,1.592061307997513,False
4.0040000000000004,0.035690230503678325,0.0010339512955397367,0.00183475308585912,0.3008624017238617,0.011355889216065406,0.6492227792739869,2.3757114281865963,False
5.005,0.034323939308524135,0.0009430521633476019,0.0017763343872502445,0.28989388346672057,0.011349234916269779,0.6617135405540466,2.18405717890519,False
6.006,0.031441036984324454,0.001259456982370466,0.0016460091108456254,0.31253955960273744,0.012924093566834927,0.6401898264884949,1.7796627989547598,False
7.007000000000001,0.027509112656116486,0.001818662800360471,0.001985447504557669,0.32541605830192566,0.018491510301828384,0.6247791767120361,1.5360033404217859,False
8.008000000000001,0.018168173264712095,0.0017126542166806757,0.0016017529647797345,0.32370710372924805,0.018080419301986693,0.6367298722267151,1.118559942391668,False
9.009,0.014298469107598067,0.0018237235723063349,0.0014590158592909575,0.3320432245731354,0.02402080036699772,0.6263547539710999,1.4174701612252338,False
10.01,0.012427907716482878,0.001925556594505906,0.0014769011177122593,0.3398142158985138,0.02745475061237812,0.6169006586074829,1.7242701861796608,False
11.011000000000001,0.01187301343306899,0.0019331979099661111,0.0016928630182519555,0.2936370879411697,0.025526086427271368,0.6653377413749695,1.2781331789841983,False
12.012,0.008694815263152123,0.0013379052397795022,0.0010303433111403138,0.254478856921196,0.01920360354706645,0.7152544617652893,1.4674629308039826,False
13.013,0.011927938554435968,0.0017173885949887334,0.001247447362402454,0.25257672369480133,0.02461430197581649,0.7079161882400513,1.2293245987823262,False
14.014000000000001,0.014109169784933328,0.0018406937713734805,0.0013024558371398597,0.246386381983757,0.021240699198096992,0.7151205897331238,1.4631185761905159,False
15.015,0.016015562508255244,0.001815132691990584,0.0012741338869091123,0.24694541990756988,0.017383114900439978,0.7165666341781616,1.5100449562152127,False
16.016000000000002,0.019409322086721657,0.0019171302090398967,0.0012876567605417221,0.26763184666633605,0.02138225072994828,0.6883717894554138,1.2287763907703053,False
17.017,0.02250508815050125,0.0019207764533348381,0.0016231690417043865,0.28704086542129514,0.023020373657345772,0.6638897299766541,1.2399769295572778,False
18.018,0.019294831063598396,0.0015719729126431048,0.001513768162112683,0.269493904709816,0.021785584464669227,0.6863399386405945,0.6414437500957907,False
19.019000000000002,0.01768056405708194,0.0015634151990525425,0.0014290799270384013,0.27819890081882476,0.02408319227397442,0.6770448565483094,0.8401009348994979,False
20.02,0.015013200417160987,0.0017669632215984166,0.0015024502296000718,0.23801908195018767,0.030095600709319114,0.7136027097702027,1.8259630004283152,False
21.021,0.01348591260612011,0.0015100681572221219,0.001310935488436371,0.248202845454216,0.02586035765707493,0.7096298933029175,1.3326470656093017,False
22.022000000000002,0.014679456874728204,0.0015458921086974442,0.0011309923720546067,0.2626493602991104,0.025468253716826438,0.6945260524749756,1.0743466298541675,False
23.023,0.015473992098122835,0.001547815080266446,0.0009965798584744335,0.28181536197662355,0.02012971006333828,0.6800365567207336,1.484975213476683,False
24.024,0.014919179608114064,0.0014563322329195216,0.0009421711147297174,0.2774871066212654,0.016790073830634356,0.6884051412343979,1.6511932595907224,False
25.025000000000002,0.01803825671474139,0.001112926770777752,0.0008485373497630159,0.3118887444337209,0.009327469393610954,0.6587840716044108,1.9372432653782161,False
